,Date/Time,Lat,Lon,Base_B02512,Base_B02598,Base_B02617,Base_B02682,Base_B02764,db_clusters
48933,2014-04-03 22:40:00,40.7636,-73.9875,0,1,0,0,0,0
261989,2014-04-12 15:43:00,40.7282,-73.9867,0,0,1,0,0,0
289486,2014-04-21 14:19:00,40.7556,-73.9858,0,0,1,0,0,0
407502,2014-04-11 06:32:00,40.7439,-74.0029,0,0,0,1,0,0
164517,2014-04-24 20:05:00,40.7722,-73.9588,0,1,0,0,0,0
126377,2014-04-18 07:39:00,40.7425,-73.996,0,1,0,0,0,0
411081,2014-04-11 16:34:00,40.7518,-74.0064,0,0,0,1,0,0
385742,2014-04-08 07:42:00,40.7744,-73.9495,0,0,0,1,0,0
278358,2014-04-17 16:12:00,40.7552,-73.9756,0,0,1,0,0,0
217152,2014-04-30 21:12:00,40.7297,-74.0045,0,1,0,0,0,0
80507,2014-04-09 22:29:00,40.7179,-73.9939,0,1,0,0,0,0
334442,2014-04-02 08:22:00,40.7354,-74.0045,0,0,0,1,0,0
469332,2014-04-19 22:30:00,40.7298,-74.0041,0,0,0,1,0,0
513403,2014-04-26 02:24:00,40.7363,-74.0082,0,0,0,1,0,0
412156,2014-04-11 18:13:00,40.7555,-73.9681,0,0,0,1,0,0
236882,2014-04-05 16:24:00,40.7298,-73.9931,0,0,1,0,0,0
428428,2014-04-14 07:08:00,40.7212,-74.0026,0,0,0,1,0,0
357858,2014-04-04 19:14:00,40.7313,-74.0024,0,0,0,1,0,0
74505,2014-04-08 18:21:00,40.7258,-74.0091,0,1,0,0,0,0
389828,2014-04-08 19:24:00,40.7647,-73.9785,0,0,0,1,0,0
41353,2014-04-02 15:03:00,40.7119,-73.9943,0,1,0,0,0,0
369478,2014-04-05 23:09:00,40.7246,-73.9553,0,0,0,1,0,0
350787,2014-04-04 07:10:00,40.6647,-73.6382,0,0,0,1,0,-1
72645,2014-04-08 11:17:00,40.7419,-74.0049,0,1,0,0,0,0
204213,2014-04-29 20:52:00,40.7228,-73.9983,0,1,0,0,0,0
37727,2014-04-01 16:55:00,40.7625,-74.0013,0,1,0,0,0,0
183020,2014-04-26 20:34:00,40.7391,-73.9826,0,1,0,0,0,0
526691,2014-04-27 21:17:00,40.6485,-73.7827,0,0,0,1,0,1
209988,2014-04-30 13:51:00,40.7558,-73.9843,0,1,0,0,0,0
221532,2014-04-01 20:04:00,40.6858,-74.0013,0,0,1,0,0,0
337952,2014-04-02 17:37:00,40.7855,-73.9698,0,0,0,1,0,0
204035,2014-04-29 20:33:00,40.7582,-73.9803,0,1,0,0,0,0
550707,2014-04-30 19:05:00,40.7637,-73.9725,0,0,0,1,0,0
191469,2014-04-28 06:01:00,40.7438,-73.9796,0,1,0,0,0,0
339858,2014-04-02 21:17:00,40.7708,-73.9538,0,0,0,1,0,0
561395,2014-04-22 19:05:00,40.7438,-73.9988,0,0,0,0,1,0
314243,2014-04-28 10:39:00,40.7433,-73.9934,0,0,1,0,0,0
316656,2014-04-29 08:06:00,40.7682,-73.9928,0,0,1,0,0,0
106806,2014-04-15 05:51:00,40.7375,-74.0049,0,1,0,0,0,0
53205,2014-04-04 17:41:00,40.745,-73.9949,0,1,0,0,0,0
369377,2014-04-05 23:00:00,40.7465,-73.9797,0,0,0,1,0,0
206519,2014-04-30 07:27:00,40.7389,-73.9813,0,1,0,0,0,0
170721,2014-04-25 16:29:00,40.7582,-73.9756,0,1,0,0,0,0
81057,2014-04-10 06:03:00,40.8726,-73.9577,0,1,0,0,0,-1
38616,2014-04-01 19:47:00,40.7557,-73.9751,0,1,0,0,0,0
456765,2014-04-17 23:43:00,40.7382,-74.0095,0,0,0,1,0,0
112590,2014-04-15 22:23:00,40.7065,-73.9431,0,1,0,0,0,0
493004,2014-04-23 21:08:00,40.7418,-73.981,0,0,0,1,0,0
352505,2014-04-04 11:09:00,40.6761,-73.9754,0,0,0,1,0,0
289213,2014-04-21 11:27:00,40.7686,-73.9657,0,0,1,0,0,0
102180,2014-04-13 19:53:00,40.7836,-73.9743,0,1,0,0,0,0
210158,2014-04-30 14:05:00,40.7482,-73.9838,0,1,0,0,0,0
494622,2014-04-24 06:29:00,40.7801,-73.9753,0,0,0,1,0,0
223681,2014-04-02 14:44:00,40.7251,-74.003,0,0,1,0,0,0
319600,2014-04-29 20:48:00,40.7179,-74.0073,0,0,1,0,0,0
502151,2014-04-24 22:03:00,40.6775,-73.9982,0,0,0,1,0,0
261681,2014-04-12 13:42:00,40.7637,-73.9783,0,0,1,0,0,0
150431,2014-04-22 20:59:00,40.7581,-73.9878,0,1,0,0,0,0
533347,2014-04-29 06:07:00,40.7624,-73.9747,0,0,0,1,0,0
93925,2014-04-12 09:23:00,40.6461,-73.7768,0,1,0,0,0,1
11339,2014-04-09 23:06:00,40.7413,-73.9851,1,0,0,0,0,0
431566,2014-04-14 18:11:00,40.7651,-73.9836,0,0,0,1,0,0
374973,2014-04-06 19:06:00,40.7712,-73.9646,0,0,0,1,0,0
519455,2014-04-26 20:23:00,40.769,-73.9595,0,0,0,1,0,0
544805,2014-04-30 11:55:00,40.7526,-73.9932,0,0,0,1,0,0
122906,2014-04-17 18:20:00,40.7726,-73.9453,0,1,0,0,0,0
243362,2014-04-07 15:05:00,40.7752,-73.9585,0,0,1,0,0,0
132020,2014-04-19 01:20:00,40.6678,-73.9874,0,1,0,0,0,0
202769,2014-04-29 18:35:00,40.7366,-73.9953,0,1,0,0,0,0
159732,2014-04-24 08:45:00,40.7644,-73.9636,0,1,0,0,0,0
38784,2014-04-01 20:49:00,40.6448,-73.7825,0,1,0,0,0,1
44834,2014-04-03 09:21:00,40.7381,-73.9749,0,1,0,0,0,0
514488,2014-04-26 09:47:00,40.7132,-73.9558,0,0,0,1,0,0
15685,2014-04-13 18:14:00,40.7369,-74.0038,1,0,0,0,0,0
124889,2014-04-17 22:00:00,40.7315,-73.9968,0,1,0,0,0,0
210465,2014-04-30 14:34:00,40.6872,-73.9481,0,1,0,0,0,0
443107,2014-04-16 09:47:00,40.7454,-74.0046,0,0,0,1,0,0
332400,2014-04-01 21:14:00,40.7226,-73.9923,0,0,0,1,0,0
428131,2014-04-14 06:06:00,40.7768,-73.9472,0,0,0,1,0,0
236085,2014-04-05 11:14:00,40.7275,-74.0012,0,0,1,0,0,0
44251,2014-04-03 06:56:00,40.7394,-73.9936,0,1,0,0,0,0
246162,2014-04-08 06:32:00,40.7795,-73.9738,0,0,1,0,0,0
371378,2014-04-06 02:27:00,40.7206,-73.9968,0,0,0,1,0,0
64301,2014-04-06 15:34:00,40.7191,-73.9764,0,1,0,0,0,0
84729,2014-04-10 18:18:00,40.705,-74.0119,0,1,0,0,0,0
174552,2014-04-25 22:10:00,40.7434,-74.0073,0,1,0,0,0,0
277024,2014-04-17 08:07:00,40.7646,-73.9953,0,0,1,0,0,0
146722,2014-04-22 11:36:00,40.7517,-74.0049,0,1,0,0,0,0
390823,2014-04-08 21:48:00,40.752,-73.9937,0,0,0,1,0,0
228900,2014-04-03 20:17:00,40.6063,-73.9704,0,0,1,0,0,0
429646,2014-04-14 12:14:00,40.7532,-73.9891,0,0,0,1,0,0
230449,2014-04-04 07:01:00,40.7195,-74.0029,0,0,1,0,0,0
298127,2014-04-24 07:29:00,40.6937,-73.9887,0,0,1,0,0,0
363919,2014-04-05 13:47:00,40.7798,-73.9456,0,0,0,1,0,0
467612,2014-04-19 18:02:00,40.711,-74.0108,0,0,0,1,0,0
332745,2014-04-01 22:15:00,40.8952,-73.8339,0,0,0,1,0,-1
38748,2014-04-01 20:44:00,40.7378,-73.9882,0,1,0,0,0,0
372415,2014-04-06 10:32:00,40.6586,-73.9527,0,0,0,1,0,0
559577,2014-04-16 13:30:00,40.7244,-73.9984,0,0,0,0,1,0
305757,2014-04-25 21:50:00,40.7426,-73.996,0,0,1,0,0,0
481945,2014-04-22 13:34:00,40.7731,-73.9803,0,0,0,1,0,0
483374,2014-04-22 16:49:00,40.7635,-73.98,0,0,0,1,0,0
165097,2014-04-24 20:56:00,40.7409,-74.0055,0,1,0,0,0,0
203145,2014-04-29 19:07:00,40.7507,-73.9944,0,1,0,0,0,0
169601,2014-04-25 14:23:00,40.7404,-73.9841,0,1,0,0,0,0
148574,2014-04-22 17:00:00,40.7527,-73.9813,0,1,0,0,0,0
553124,2014-04-30 21:28:00,40.7496,-73.9919,0,0,0,1,0,0
478440,2014-04-21 18:46:00,40.7612,-73.9762,0,0,0,1,0,0
474014,2014-04-20 21:31:00,40.7342,-73.9989,0,0,0,1,0,0
291348,2014-04-22 09:01:00,40.6966,-73.9961,0,0,1,0,0,0
57386,2014-04-05 10:33:00,40.8576,-73.8864,0,1,0,0,0,0
36100,2014-04-01 07:44:00,40.7409,-73.9994,0,1,0,0,0,0
36957,2014-04-01 13:39:00,40.7739,-73.9621,0,1,0,0,0,0
245409,2014-04-07 20:41:00,40.7259,-73.9408,0,0,1,0,0,0
39379,2014-04-02 04:10:00,40.7581,-73.9892,0,1,0,0,0,0
559881,2014-04-17 12:35:00,40.6457,-73.7766,0,0,0,0,1,1
280353,2014-04-17 23:26:00,40.7189,-74.0458,0,0,1,0,0,0
552203,2014-04-30 20:31:00,40.7349,-73.9944,0,0,0,1,0,0
332072,2014-04-01 20:04:00,40.72,-74.004,0,0,0,1,0,0
151641,2014-04-23 06:44:00,40.6244,-73.996,0,1,0,0,0,0
511847,2014-04-25 23:13:00,40.7399,-73.9858,0,0,0,1,0,0
362630,2014-04-05 08:14:00,40.7305,-73.9586,0,0,0,1,0,0
551646,2014-04-30 20:00:00,40.7448,-73.9872,0,0,0,1,0,0
450635,2014-04-17 11:03:00,40.7751,-73.9807,0,0,0,1,0,0
91726,2014-04-11 20:55:00,40.7554,-73.9208,0,1,0,0,0,0
193328,2014-04-28 13:34:00,40.989,-73.8069,0,1,0,0,0,-1
235964,2014-04-05 10:05:00,40.6265,-73.9684,0,0,1,0,0,0
371519,2014-04-06 03:11:00,40.7117,-73.9237,0,0,0,1,0,0
515317,2014-04-26 13:10:00,40.7342,-74.008,0,0,0,1,0,0
150838,2014-04-22 22:13:00,40.7647,-73.976,0,1,0,0,0,0
345772,2014-04-03 17:50:00,40.7422,-73.9826,0,0,0,1,0,0
186937,2014-04-27 07:16:00,40.7058,-73.9363,0,1,0,0,0,0
261787,2014-04-12 14:31:00,40.7508,-74.0245,0,0,1,0,0,0
539698,2014-04-29 20:11:00,40.7438,-73.9921,0,0,0,1,0,0
315865,2014-04-28 21:26:00,40.7196,-73.9868,0,0,1,0,0,0
479543,2014-04-21 23:10:00,40.7315,-73.9885,0,0,0,1,0,0
155250,2014-04-23 17:20:00,40.7142,-74.0079,0,1,0,0,0,0
270739,2014-04-15 16:29:00,40.7615,-73.9702,0,0,1,0,0,0
197812,2014-04-29 07:45:00,40.77,-73.9674,0,1,0,0,0,0
65502,2014-04-06 21:18:00,40.6161,-73.9664,0,1,0,0,0,0
72148,2014-04-08 08:33:00,40.7278,-73.9801,0,1,0,0,0,0
338081,2014-04-02 17:47:00,40.7741,-73.9637,0,0,0,1,0,0
310528,2014-04-26 23:27:00,40.7343,-74.0026,0,0,1,0,0,0
249755,2014-04-09 07:47:00,40.7699,-73.955,0,0,1,0,0,0
137255,2014-04-20 03:09:00,40.7396,-74.0021,0,1,0,0,0,0
102425,2014-04-13 21:24:00,40.7286,-73.9985,0,1,0,0,0,0
469929,2014-04-20 00:08:00,40.7125,-73.9237,0,0,0,1,0,0
353620,2014-04-04 14:10:00,40.7843,-73.9539,0,0,0,1,0,0
59135,2014-04-05 17:46:00,40.7255,-73.9917,0,1,0,0,0,0
160132,2014-04-24 10:24:00,40.7404,-74.0079,0,1,0,0,0,0
177209,2014-04-26 03:08:00,40.7171,-73.9482,0,1,0,0,0,0
196603,2014-04-28 22:29:00,40.7331,-73.9884,0,1,0,0,0,0
459333,2014-04-18 13:32:00,40.7544,-73.9832,0,0,0,1,0,0
195777,2014-04-28 19:40:00,40.7215,-73.999,0,1,0,0,0,0
501199,2014-04-24 20:41:00,40.7226,-73.9889,0,0,0,1,0,0
484986,2014-04-22 19:50:00,40.7648,-73.9645,0,0,0,1,0,0
498946,2014-04-24 17:23:00,40.7187,-74.009,0,0,0,1,0,0
326607,2014-04-30 22:50:00,40.7213,-73.9813,0,0,1,0,0,0
297567,2014-04-23 23:24:00,40.6709,-73.942,0,0,1,0,0,0
435624,2014-04-15 13:38:00,40.7611,-73.9752,0,0,0,1,0,0
11512,2014-04-10 07:53:00,40.7344,-74.0046,1,0,0,0,0,0
367955,2014-04-05 21:10:00,40.7141,-73.9388,0,0,0,1,0,0
307934,2014-04-26 14:30:00,40.6657,-73.9826,0,0,1,0,0,0
441822,2014-04-16 06:03:00,40.7201,-74.0098,0,0,0,1,0,0
236685,2014-04-05 15:36:00,40.7216,-73.9838,0,0,1,0,0,0
285257,2014-04-19 17:19:00,40.6734,-73.9687,0,0,1,0,0,0
527589,2014-04-28 05:40:00,40.7851,-73.9695,0,0,0,1,0,0
32178,2014-04-29 10:42:00,40.7752,-73.9635,1,0,0,0,0,0
428103,2014-04-14 06:00:00,40.7716,-73.9898,0,0,0,1,0,0
302884,2014-04-25 09:24:00,40.7301,-73.9549,0,0,1,0,0,0
5699,2014-04-05 00:48:00,40.6778,-74.0147,1,0,0,0,0,0
388241,2014-04-08 16:04:00,40.7157,-74.0118,0,0,0,1,0,0
469290,2014-04-19 22:25:00,40.7824,-73.9807,0,0,0,1,0,0
122360,2014-04-17 17:24:00,40.7597,-73.9763,0,1,0,0,0,0
255180,2014-04-10 18:02:00,40.7519,-73.982,0,0,1,0,0,0
313405,2014-04-28 03:03:00,40.6416,-73.788,0,0,1,0,0,1
364704,2014-04-05 15:56:00,40.7839,-73.9503,0,0,0,1,0,0
326153,2014-04-30 21:30:00,40.719,-74.0105,0,0,1,0,0,0
148160,2014-04-22 16:15:00,40.7683,-73.9573,0,1,0,0,0,0
142382,2014-04-21 14:00:00,40.725,-73.9903,0,1,0,0,0,0
455312,2014-04-17 20:51:00,40.7448,-73.9908,0,0,0,1,0,0
63005,2014-04-06 05:21:00,40.7134,-73.9895,0,1,0,0,0,0
429315,2014-04-14 10:15:00,40.7864,-73.9687,0,0,0,1,0,0
502855,2014-04-24 23:38:00,40.7226,-74.0016,0,0,0,1,0,0
465793,2014-04-19 12:18:00,40.7562,-73.9789,0,0,0,1,0,0
496536,2014-04-24 12:13:00,40.7054,-74.0078,0,0,0,1,0,0
351797,2014-04-04 09:06:00,40.7744,-73.949,0,0,0,1,0,0
372608,2014-04-06 11:21:00,40.7821,-73.9758,0,0,0,1,0,0
405880,2014-04-10 21:43:00,40.7237,-73.9964,0,0,0,1,0,0
248776,2014-04-08 20:44:00,40.8134,-73.9353,0,0,1,0,0,0
5204,2014-04-04 19:35:00,40.7926,-73.9768,1,0,0,0,0,0
343832,2014-04-03 14:39:00,40.7601,-73.9848,0,0,0,1,0,0
321886,2014-04-30 11:30:00,40.8002,-73.9653,0,0,1,0,0,0
342114,2014-04-03 08:39:00,40.6885,-73.9598,0,0,0,1,0,0
52719,2014-04-04 16:55:00,40.7375,-74.0058,0,1,0,0,0,0
469662,2014-04-19 23:18:00,40.7225,-73.9931,0,0,0,1,0,0
443135,2014-04-16 09:53:00,40.7682,-73.9605,0,0,0,1,0,0
475978,2014-04-21 09:48:00,40.7048,-74.0091,0,0,0,1,0,0
84207,2014-04-10 17:18:00,40.7064,-74.0088,0,1,0,0,0,0
124885,2014-04-17 22:00:00,40.7501,-73.9774,0,1,0,0,0,0
250236,2014-04-09 11:05:00,40.782,-73.9755,0,0,1,0,0,0
162840,2014-04-24 17:30:00,40.7629,-73.976,0,1,0,0,0,0
296597,2014-04-23 19:20:00,40.7656,-73.9754,0,0,1,0,0,0
426560,2014-04-13 18:28:00,40.7826,-73.9728,0,0,0,1,0,0
271530,2014-04-15 18:51:00,40.7239,-73.9963,0,0,1,0,0,0
115713,2014-04-16 16:12:00,40.8054,-73.9638,0,1,0,0,0,0
261748,2014-04-12 14:14:00,40.7705,-73.8649,0,0,1,0,0,0
263903,2014-04-12 23:39:00,40.7295,-74.0017,0,0,1,0,0,0
426677,2014-04-13 18:54:00,40.7534,-73.9648,0,0,0,1,0,0
47441,2014-04-03 19:05:00,40.7532,-74.0056,0,1,0,0,0,0
527914,2014-04-28 06:51:00,40.759,-73.9646,0,0,0,1,0,0
514964,2014-04-26 11:49:00,40.697,-73.9833,0,0,0,1,0,0
529104,2014-04-28 10:50:00,40.7388,-74.0092,0,0,0,1,0,0
90374,2014-04-11 17:45:00,40.7275,-74.0013,0,1,0,0,0,0
249253,2014-04-09 02:12:00,40.5729,-73.9939,0,0,1,0,0,-1
351049,2014-04-04 07:38:00,40.7326,-73.9594,0,0,0,1,0,0
227941,2014-04-03 17:12:00,40.752,-73.9886,0,0,1,0,0,0
36616,2014-04-01 11:09:00,40.7376,-73.9966,0,1,0,0,0,0
427634,2014-04-13 23:15:00,40.7985,-73.9352,0,0,0,1,0,0
147268,2014-04-22 14:13:00,40.6447,-73.7828,0,1,0,0,0,1
304062,2014-04-25 16:12:00,40.6882,-74.1812,0,0,1,0,0,2
284021,2014-04-19 03:48:00,40.7579,-73.9892,0,0,1,0,0,0
81550,2014-04-10 07:47:00,40.7304,-73.9834,0,1,0,0,0,0
217510,2014-04-30 21:39:00,40.7389,-73.9946,0,1,0,0,0,0
338779,2014-04-02 19:03:00,40.731,-73.992,0,0,0,1,0,0
164931,2014-04-24 20:44:00,40.7244,-73.9952,0,1,0,0,0,0
37298,2014-04-01 15:26:00,40.6878,-74.1824,0,1,0,0,0,2
558872,2014-04-13 19:47:00,40.756,-73.9632,0,0,0,0,1,0
455336,2014-04-17 20:53:00,40.7233,-73.9912,0,0,0,1,0,0
333624,2014-04-02 06:34:00,40.7979,-73.9715,0,0,0,1,0,0
272110,2014-04-15 20:37:00,40.7491,-73.9956,0,0,1,0,0,0
509555,2014-04-25 20:00:00,40.741,-74.0076,0,0,0,1,0,0
421287,2014-04-12 21:48:00,40.7452,-74.0022,0,0,0,1,0,0
178562,2014-04-26 12:23:00,40.7258,-73.9981,0,1,0,0,0,0
361440,2014-04-04 23:54:00,40.7596,-73.9834,0,0,0,1,0,0
273882,2014-04-16 11:05:00,40.7774,-73.9634,0,0,1,0,0,0
122344,2014-04-17 17:22:00,40.7565,-73.9754,0,1,0,0,0,0
319324,2014-04-29 19:54:00,40.7552,-73.9729,0,0,1,0,0,0
539643,2014-04-29 20:06:00,40.7647,-73.9767,0,0,0,1,0,0
417711,2014-04-12 14:58:00,40.7156,-73.9915,0,0,0,1,0,0
466275,2014-04-19 14:19:00,40.7652,-73.9723,0,0,0,1,0,0
230232,2014-04-04 05:23:00,40.766,-73.9769,0,0,1,0,0,0
248876,2014-04-08 21:12:00,40.6706,-73.9578,0,0,1,0,0,0
289838,2014-04-21 16:38:00,40.7505,-73.9806,0,0,1,0,0,0
91450,2014-04-11 20:09:00,40.7207,-73.9803,0,1,0,0,0,0
395637,2014-04-09 17:21:00,40.6547,-73.9129,0,0,0,1,0,0
5017,2014-04-04 18:28:00,40.7427,-73.9873,1,0,0,0,0,0
269044,2014-04-15 06:48:00,40.7703,-73.9579,0,0,1,0,0,0
558417,2014-04-12 12:37:00,40.7254,-73.9963,0,0,0,0,1,0
534458,2014-04-29 08:56:00,40.7877,-73.9761,0,0,0,1,0,0
209110,2014-04-30 12:17:00,40.7448,-73.9788,0,1,0,0,0,0
362650,2014-04-05 08:20:00,40.7261,-73.8493,0,0,0,1,0,0
372696,2014-04-06 11:41:00,40.7583,-73.96,0,0,0,1,0,0
273174,2014-04-16 06:33:00,40.7286,-73.9882,0,0,1,0,0,0
205404,2014-04-30 01:01:00,40.7271,-73.9802,0,1,0,0,0,0
228830,2014-04-03 20:05:00,40.7683,-73.8623,0,0,1,0,0,0
187439,2014-04-27 10:58:00,40.7664,-73.9779,0,1,0,0,0,0
531408,2014-04-28 18:16:00,40.7716,-73.9636,0,0,0,1,0,0
472228,2014-04-20 15:13:00,40.6771,-73.9984,0,0,0,1,0,0
333051,2014-04-01 23:59:00,40.72,-74.0041,0,0,0,1,0,0
329273,2014-04-01 13:45:00,40.7656,-73.9588,0,0,0,1,0,0
175037,2014-04-25 22:45:00,40.7477,-73.9968,0,1,0,0,0,0
71484,2014-04-08 06:25:00,40.645,-73.782,0,1,0,0,0,1
308548,2014-04-26 16:59:00,40.7506,-73.974,0,0,1,0,0,0
485553,2014-04-22 21:08:00,40.759,-73.9782,0,0,0,1,0,0
304725,2014-04-25 18:18:00,40.7573,-73.9845,0,0,1,0,0,0
351443,2014-04-04 08:19:00,40.7694,-73.9549,0,0,0,1,0,0
350728,2014-04-04 07:03:00,40.7614,-73.9997,0,0,0,1,0,0
356470,2014-04-04 17:58:00,40.7651,-73.9713,0,0,0,1,0,0
129537,2014-04-18 18:33:00,40.7584,-73.9749,0,1,0,0,0,0
118130,2014-04-16 21:45:00,40.7312,-74.0067,0,1,0,0,0,0
512962,2014-04-26 01:19:00,40.7261,-73.9398,0,0,0,1,0,0
50020,2014-04-04 07:28:00,40.7748,-73.9564,0,1,0,0,0,0
115013,2014-04-16 14:10:00,40.7321,-73.9863,0,1,0,0,0,0
126516,2014-04-18 08:16:00,40.7397,-73.9825,0,1,0,0,0,0
402378,2014-04-10 16:13:00,40.7621,-73.9704,0,0,0,1,0,0
331271,2014-04-01 18:18:00,40.7538,-73.9807,0,0,0,1,0,0
154561,2014-04-23 16:06:00,40.7586,-73.9728,0,1,0,0,0,0
356380,2014-04-04 17:52:00,40.7078,-73.9682,0,0,0,1,0,0
223618,2014-04-02 14:22:00,40.7216,-73.9848,0,0,1,0,0,0
164414,2014-04-24 19:55:00,40.72,-73.988,0,1,0,0,0,0
27000,2014-04-24 21:21:00,40.7574,-73.9752,1,0,0,0,0,0
333017,2014-04-01 23:44:00,40.7322,-74.0039,0,0,0,1,0,0
41784,2014-04-02 16:34:00,40.7208,-73.9851,0,1,0,0,0,0
275154,2014-04-16 17:47:00,40.7078,-74.0072,0,0,1,0,0,0
189285,2014-04-27 16:47:00,40.6675,-73.9778,0,1,0,0,0,0
66724,2014-04-07 08:25:00,40.7643,-73.987,0,1,0,0,0,0
535836,2014-04-29 14:13:00,40.7395,-73.9941,0,0,0,1,0,0
284633,2014-04-19 13:10:00,40.7456,-73.9913,0,0,1,0,0,0
283850,2014-04-19 00:54:00,40.7628,-73.9803,0,0,1,0,0,0
194971,2014-04-28 17:39:00,40.7774,-73.9891,0,1,0,0,0,0
527580,2014-04-28 05:37:00,40.7406,-73.9893,0,0,0,1,0,0
269063,2014-04-15 06:58:00,40.7218,-73.9988,0,0,1,0,0,0
535236,2014-04-29 12:26:00,40.8321,-73.944,0,0,0,1,0,0
260436,2014-04-11 22:41:00,40.7336,-73.9565,0,0,1,0,0,0
523734,2014-04-27 11:01:00,40.7687,-73.8672,0,0,0,1,0,0
273292,2014-04-16 07:18:00,40.7797,-73.9785,0,0,1,0,0,0
463463,2014-04-18 22:30:00,40.7816,-73.9795,0,0,0,1,0,0
300743,2014-04-24 19:26:00,40.755,-73.9829,0,0,1,0,0,0
562208,2014-04-24 22:36:00,40.7539,-73.9995,0,0,0,0,1,0
119490,2014-04-17 07:47:00,40.7411,-73.9962,0,1,0,0,0,0
366217,2014-04-05 18:24:00,40.7431,-74.0063,0,0,0,1,0,0
132092,2014-04-19 01:54:00,40.7378,-73.9882,0,1,0,0,0,0
78849,2014-04-09 17:13:00,40.7588,-73.9817,0,1,0,0,0,0
158219,2014-04-23 22:57:00,40.8928,-73.8612,0,1,0,0,0,-1
301425,2014-04-24 21:37:00,40.7721,-73.9815,0,0,1,0,0,0
250663,2014-04-09 14:17:00,40.7701,-73.9614,0,0,1,0,0,0
466008,2014-04-19 13:06:00,40.7211,-74.0052,0,0,0,1,0,0
322563,2014-04-30 13:59:00,40.7185,-74.0027,0,0,1,0,0,0
16670,2014-04-14 22:04:00,40.727,-73.9896,1,0,0,0,0,0
5089,2014-04-04 18:55:00,40.7297,-74.0045,1,0,0,0,0,0
479299,2014-04-21 21:45:00,40.7171,-73.9595,0,0,0,1,0,0
383046,2014-04-07 19:54:00,40.7521,-73.9756,0,0,0,1,0,0
33292,2014-04-29 22:25:00,40.6761,-73.9032,1,0,0,0,0,0
385961,2014-04-08 08:08:00,40.7452,-73.9768,0,0,0,1,0,0
123552,2014-04-17 19:26:00,40.6837,-73.8209,0,1,0,0,0,-1
425121,2014-04-13 13:58:00,40.7266,-73.9941,0,0,0,1,0,0
378807,2014-04-07 14:05:00,40.6904,-73.9713,0,0,0,1,0,0
259922,2014-04-11 20:23:00,40.6948,-73.9873,0,0,1,0,0,0
444972,2014-04-16 16:10:00,40.7514,-73.9912,0,0,0,1,0,0
509248,2014-04-25 19:29:00,40.7103,-74.0077,0,0,0,1,0,0
300605,2014-04-24 18:58:00,40.7403,-73.9961,0,0,1,0,0,0
148056,2014-04-22 16:05:00,40.762,-73.9699,0,1,0,0,0,0
479872,2014-04-22 04:40:00,40.7236,-74.0109,0,0,0,1,0,0
306229,2014-04-25 23:11:00,40.7316,-74.0012,0,0,1,0,0,0
160579,2014-04-24 12:19:00,40.7558,-73.9779,0,1,0,0,0,0
249921,2014-04-09 08:38:00,40.7839,-73.9815,0,0,1,0,0,0
336730,2014-04-02 15:34:00,40.7397,-73.9929,0,0,0,1,0,0
239820,2014-04-06 07:32:00,40.6914,-73.9897,0,0,1,0,0,0
491044,2014-04-23 17:45:00,40.7092,-74.0104,0,0,0,1,0,0
78436,2014-04-09 16:10:00,40.7284,-74.007,0,1,0,0,0,0
507459,2014-04-25 16:55:00,40.7589,-73.9683,0,0,0,1,0,0
334097,2014-04-02 07:39:00,40.7421,-73.9966,0,0,0,1,0,0
544744,2014-04-30 11:48:00,40.7504,-74.0046,0,0,0,1,0,0
142597,2014-04-21 14:50:00,40.7286,-73.9952,0,1,0,0,0,0
299768,2014-04-24 16:23:00,40.7516,-73.9786,0,0,1,0,0,0
415804,2014-04-12 03:10:00,40.6922,-73.963,0,0,0,1,0,0
112903,2014-04-15 23:50:00,40.7319,-74.0028,0,1,0,0,0,0
352129,2014-04-04 10:06:00,40.7519,-73.9731,0,0,0,1,0,0
139012,2014-04-20 16:11:00,40.7285,-73.9998,0,1,0,0,0,0
325281,2014-04-30 19:41:00,40.7716,-73.9654,0,0,1,0,0,0
178680,2014-04-26 12:50:00,40.7554,-73.9819,0,1,0,0,0,0
105654,2014-04-14 18:23:00,40.7242,-73.996,0,1,0,0,0,0
247996,2014-04-08 17:11:00,40.7601,-73.9849,0,0,1,0,0,0
147246,2014-04-22 14:09:00,40.7535,-73.981,0,1,0,0,0,0
535445,2014-04-29 13:12:00,40.7184,-73.9824,0,0,0,1,0,0
499958,2014-04-24 18:44:00,40.7537,-73.9865,0,0,0,1,0,0
449454,2014-04-17 07:15:00,40.7769,-73.9535,0,0,0,1,0,0
55644,2014-04-04 22:08:00,40.7609,-73.9844,0,1,0,0,0,0
373893,2014-04-06 15:57:00,40.6469,-73.7896,0,0,0,1,0,1
329000,2014-04-01 12:29:00,40.7207,-74.0019,0,0,0,1,0,0
287102,2014-04-20 12:10:00,40.7264,-74.0091,0,0,1,0,0,0
464484,2014-04-19 01:26:00,40.7387,-73.9832,0,0,0,1,0,0
438003,2014-04-15 18:13:00,40.7659,-73.9693,0,0,0,1,0,0
258780,2014-04-11 16:18:00,40.6485,-73.7833,0,0,1,0,0,1
203400,2014-04-29 19:33:00,40.7623,-73.9704,0,1,0,0,0,0
184523,2014-04-26 22:36:00,40.7263,-73.9772,0,1,0,0,0,0
138716,2014-04-20 14:51:00,40.7075,-74.0029,0,1,0,0,0,0
