,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,scale_clarity,scale_color,validate_z
282,283,0.81,Premium,H,VS2,58.0,59.0,2795.0,6.17,6.13,3.57,3,2,False
283,284,0.72,Premium,G,VS2,62.9,57.0,2795.0,5.73,5.65,3.58,3,3,False
284,285,1.0,Premium,I,SI2,58.2,60.0,2795.0,6.61,6.55,3.83,1,1,False
285,286,0.73,Good,E,SI1,63.2,58.0,2796.0,5.7,5.76,3.62,2,5,False
286,287,0.81,Very Good,H,SI2,61.3,59.0,2797.0,5.94,6.01,3.66,1,2,False
287,288,0.81,Very Good,E,SI1,60.3,60.0,2797.0,6.07,6.1,3.67,2,5,False
288,289,0.71,Premium,D,SI1,62.7,60.0,2797.0,5.67,5.71,3.57,2,6,False
289,290,0.71,Premium,D,SI1,61.3,58.0,2797.0,5.73,5.75,3.52,2,6,False
290,291,0.71,Premium,D,SI1,61.6,60.0,2797.0,5.74,5.69,3.52,2,6,False
291,292,0.57,Ideal,F,VVS2,61.9,55.0,2797.0,5.34,5.35,3.31,5,4,False
292,293,0.51,Ideal,D,VVS1,61.7,56.0,2797.0,5.12,5.16,3.17,6,6,False
293,294,0.72,Ideal,G,VS2,61.9,58.0,2797.0,5.72,5.75,3.55,3,3,False
294,295,0.74,Ideal,H,VS1,61.8,58.0,2797.0,5.77,5.81,3.58,4,2,False
295,296,0.74,Ideal,H,VS1,61.6,56.0,2797.0,5.81,5.82,3.58,4,2,False
296,297,0.7,Fair,G,VVS1,58.8,66.0,2797.0,5.81,5.9,3.44,6,3,False
297,298,0.8,Premium,F,SI2,61.0,57.0,2797.0,6.03,6.01,3.67,1,4,False
298,299,1.01,Fair,E,SI2,67.4,60.0,2797.0,6.19,6.05,4.13,1,5,False
299,300,0.8,Very Good,H,VS2,63.4,60.0,2797.0,5.92,5.82,3.72,3,2,False
300,301,0.77,Ideal,I,VS1,61.5,59.0,2798.0,5.87,5.91,3.62,4,1,False
301,302,0.83,Very Good,E,SI2,58.0,62.0,2799.0,6.19,6.25,3.61,1,5,False
302,303,0.82,Ideal,F,SI2,62.4,54.0,2799.0,5.97,6.02,3.74,1,4,False
303,304,0.78,Ideal,D,SI1,61.9,57.0,2799.0,5.91,5.86,3.64,2,6,False
304,305,0.6,Very Good,G,IF,61.6,56.0,2800.0,5.43,5.46,3.35,7,3,False
305,306,0.9,Good,I,SI2,62.2,59.0,2800.0,6.07,6.11,3.79,1,1,False
306,307,0.7,Premium,E,VS1,62.2,58.0,2800.0,5.6,5.66,3.5,4,5,False
307,308,0.9,Very Good,I,SI2,61.3,56.0,2800.0,6.17,6.23,3.8,1,1,False
308,309,0.83,Ideal,G,SI1,62.3,57.0,2800.0,5.99,6.08,3.76,2,3,False
309,310,0.83,Ideal,G,SI1,61.8,57.0,2800.0,6.03,6.07,3.74,2,3,False
310,311,0.83,Very Good,H,SI1,62.5,59.0,2800.0,5.95,6.02,3.74,2,2,False
311,312,0.74,Premium,G,VS1,62.9,60.0,2800.0,5.74,5.68,3.59,4,3,False
312,313,0.79,Ideal,I,VS1,61.8,59.0,2800.0,5.92,5.95,3.67,4,1,False
313,314,0.61,Ideal,G,IF,62.3,56.0,2800.0,5.43,5.45,3.39,7,3,False
314,315,0.76,Fair,G,VS1,59.0,70.0,2800.0,5.89,5.8,3.46,4,3,False
315,316,0.96,Ideal,F,I1,60.7,55.0,2801.0,6.37,6.41,3.88,0,4,False
316,317,0.73,Ideal,F,VS2,62.5,55.0,2801.0,5.8,5.76,3.61,3,4,False
317,318,0.73,Premium,F,VS2,62.7,58.0,2801.0,5.76,5.7,3.59,3,4,False
318,319,0.75,Ideal,H,SI1,60.4,57.0,2801.0,5.93,5.96,3.59,2,2,False
319,320,0.71,Premium,F,VS2,62.1,58.0,2801.0,5.7,5.67,3.53,3,4,False
320,321,0.71,Good,F,VS2,57.8,60.0,2801.0,5.9,5.87,3.4,3,4,False
321,322,0.71,Good,F,VS2,63.8,58.0,2801.0,5.64,5.61,3.59,3,4,False
322,323,0.71,Premium,F,VS2,62.8,57.0,2801.0,5.69,5.64,3.56,3,4,False
323,324,1.04,Premium,G,I1,62.2,58.0,2801.0,6.46,6.41,4.0,0,3,False
324,325,1.0,Premium,J,SI2,62.3,58.0,2801.0,6.45,6.34,3.98,1,0,False
325,326,0.87,Very Good,G,SI2,59.9,58.0,2802.0,6.19,6.23,3.72,1,3,False
326,327,0.53,Ideal,F,IF,61.9,54.0,2802.0,5.22,5.25,3.24,7,4,False
327,328,0.72,Premium,E,VS2,63.0,55.0,2802.0,5.79,5.61,3.59,3,5,False
328,329,0.72,Premium,F,VS1,62.4,58.0,2802.0,5.83,5.7,3.6,4,4,False
329,330,0.7,Very Good,F,VS2,62.9,58.0,2803.0,5.63,5.65,3.55,3,4,False
330,331,0.74,Very Good,E,SI1,63.5,56.0,2803.0,5.74,5.79,3.66,2,5,False
331,332,0.71,Ideal,G,VS2,61.3,56.0,2803.0,5.75,5.71,3.51,3,3,False
332,333,0.73,Ideal,E,SI1,60.6,54.0,2803.0,5.84,5.89,3.55,2,5,False
333,334,0.7,Good,G,VS1,65.1,58.0,2803.0,5.56,5.59,3.63,4,3,False
334,335,0.71,Premium,F,VS2,62.6,58.0,2803.0,5.7,5.67,3.56,3,4,False
335,336,0.71,Premium,F,VS2,58.0,62.0,2803.0,5.85,5.81,3.38,3,4,False
336,337,0.71,Premium,G,VS1,62.4,61.0,2803.0,5.7,5.65,3.54,4,3,False
337,338,0.77,Premium,G,VS2,61.3,57.0,2803.0,5.93,5.88,3.62,3,3,False
338,339,0.71,Premium,G,VS2,59.9,60.0,2803.0,5.81,5.77,3.47,3,3,False
339,340,0.78,Premium,G,VS2,60.8,58.0,2803.0,6.03,5.95,3.64,3,3,False
340,341,0.71,Very Good,G,VS1,63.5,55.0,2803.0,5.66,5.64,3.59,4,3,False
341,342,0.91,Ideal,D,SI2,62.2,57.0,2803.0,6.21,6.15,3.85,1,6,False
342,343,0.71,Very Good,E,VS2,63.8,58.0,2804.0,5.62,5.66,3.6,3,5,False
343,344,0.71,Very Good,E,VS2,64.0,57.0,2804.0,5.66,5.68,3.63,3,5,False
344,345,0.8,Very Good,E,SI2,62.5,56.0,2804.0,5.88,5.96,3.7,1,5,True
345,346,0.7,Very Good,D,SI1,62.3,58.0,2804.0,5.69,5.73,3.56,2,6,False
346,347,0.72,Ideal,F,VS1,61.7,57.0,2804.0,5.74,5.77,3.55,4,4,False
347,348,0.72,Very Good,F,VS1,62.2,58.0,2804.0,5.75,5.7,3.56,4,4,False
348,349,0.82,Ideal,H,VS2,61.5,56.0,2804.0,6.01,6.08,3.72,3,2,False
349,350,0.7,Ideal,D,SI1,61.0,59.0,2804.0,5.68,5.7,3.47,2,6,False
350,351,0.72,Ideal,D,SI1,62.2,56.0,2804.0,5.74,5.77,3.58,2,6,False
351,352,0.72,Ideal,D,SI1,61.5,54.0,2804.0,5.77,5.8,3.56,2,6,False
352,353,0.9,Fair,I,SI1,67.3,59.0,2804.0,5.93,5.84,3.96,2,1,False
353,354,0.74,Premium,F,VS2,61.7,58.0,2805.0,5.85,5.78,3.59,3,4,False
354,355,0.74,Premium,F,VS2,61.9,56.0,2805.0,5.8,5.77,3.58,3,4,False
355,356,0.73,Ideal,E,SI2,61.8,58.0,2805.0,5.77,5.81,3.58,1,5,False
356,357,0.57,Fair,E,VVS1,58.7,66.0,2805.0,5.34,5.43,3.16,6,5,False
357,358,0.73,Premium,F,VS2,62.5,57.0,2805.0,5.75,5.7,3.58,3,4,False
358,359,0.72,Ideal,G,VS2,62.8,56.0,2805.0,5.74,5.7,3.59,3,3,False
359,360,0.74,Fair,F,VS2,61.1,68.0,2805.0,5.82,5.75,3.53,3,4,False
360,361,0.82,Good,G,VS2,64.0,57.0,2805.0,5.92,5.89,3.78,3,3,False
361,362,0.81,Very Good,G,SI1,62.5,60.0,2806.0,5.89,5.94,3.69,2,3,False
362,363,0.75,Very Good,H,VVS1,60.6,58.0,2806.0,5.85,5.9,3.56,6,2,False
363,364,0.7,Ideal,F,SI1,61.6,55.0,2806.0,5.72,5.74,3.53,2,4,False
364,365,0.71,Very Good,F,VS1,62.2,58.0,2807.0,5.66,5.72,3.54,4,4,False
365,366,0.71,Very Good,F,VS1,60.0,57.0,2807.0,5.84,5.9,3.52,4,4,False
366,367,0.93,Premium,J,SI2,61.9,57.0,2807.0,6.21,6.19,3.84,1,0,False
367,368,0.8,Very Good,H,VS2,62.8,57.0,2808.0,5.87,5.91,3.7,3,2,False
368,369,0.7,Very Good,F,VS1,62.0,57.0,2808.0,5.64,5.71,3.52,4,4,False
369,370,1.0,Fair,G,I1,66.4,59.0,2808.0,6.16,6.09,4.07,0,3,False
370,371,0.75,Very Good,G,VS2,63.4,56.0,2808.0,5.78,5.74,3.65,3,3,False
371,372,0.58,Ideal,E,VVS2,60.9,56.0,2808.0,5.41,5.43,3.3,5,5,False
372,373,0.73,Very Good,D,SI1,63.1,57.0,2808.0,5.74,5.7,3.61,2,6,False
373,374,0.81,Very Good,F,SI1,63.1,59.0,2809.0,5.85,5.79,3.67,2,4,False
374,375,0.81,Premium,D,SI2,59.2,57.0,2809.0,6.15,6.05,3.61,1,6,False
375,376,0.71,Premium,F,SI1,60.7,54.0,2809.0,5.84,5.8,3.53,2,4,False
376,377,1.2,Fair,F,I1,64.6,56.0,2809.0,6.73,6.66,4.33,0,4,False
377,378,0.7,Very Good,F,VS1,61.8,56.0,2810.0,5.63,5.7,3.5,4,4,False
378,379,0.7,Very Good,F,VS1,59.9,60.0,2810.0,5.77,5.84,3.48,4,4,False
379,380,0.74,Ideal,D,SI2,61.7,55.0,2810.0,5.81,5.85,3.6,1,6,False
380,381,0.7,Good,F,VS1,62.8,61.0,2810.0,5.57,5.61,3.51,4,4,False
381,382,0.8,Good,G,SI1,62.7,57.0,2810.0,5.84,5.93,3.69,2,3,False
382,383,0.75,Very Good,F,SI1,63.4,58.0,2811.0,5.72,5.76,3.64,2,4,False
383,384,0.83,Very Good,D,SI1,63.5,54.0,2811.0,5.98,5.95,3.79,2,6,False
384,385,1.0,Fair,J,VS2,65.7,59.0,2811.0,6.14,6.07,4.01,3,0,False
385,386,0.99,Fair,I,SI2,68.1,56.0,2811.0,6.21,6.06,4.18,1,1,False
386,387,0.7,Very Good,G,VS1,63.0,60.0,2812.0,5.57,5.64,3.53,4,3,False
387,388,0.7,Very Good,F,VS2,59.5,58.0,2812.0,5.75,5.85,3.45,3,4,False
388,389,0.7,Good,E,SI1,63.5,59.0,2812.0,5.49,5.53,3.5,2,5,False
389,390,0.7,Very Good,F,VS2,61.7,58.0,2812.0,5.63,5.69,3.49,3,4,False
390,391,0.32,Premium,I,SI1,62.7,58.0,554.0,4.37,4.34,2.73,2,1,False
391,392,0.32,Premium,I,SI1,62.8,58.0,554.0,4.39,4.34,2.74,2,1,False
392,393,0.32,Ideal,I,SI1,62.4,57.0,554.0,4.37,4.35,2.72,2,1,False
393,394,0.32,Premium,I,SI1,61.0,59.0,554.0,4.39,4.36,2.67,2,1,False
394,395,0.32,Very Good,I,SI1,63.1,56.0,554.0,4.39,4.36,2.76,2,1,False
395,396,0.32,Ideal,I,SI1,60.7,57.0,554.0,4.47,4.42,2.7,2,1,False
396,397,0.3,Premium,H,SI1,60.9,59.0,554.0,4.31,4.29,2.62,2,2,False
397,398,0.3,Premium,H,SI1,60.1,55.0,554.0,4.41,4.38,2.64,2,2,False
398,399,0.3,Premium,H,SI1,62.9,58.0,554.0,4.28,4.24,2.68,2,2,False
399,400,0.3,Very Good,H,SI1,63.3,56.0,554.0,4.29,4.27,2.71,2,2,False
400,401,0.3,Good,H,SI1,63.8,55.0,554.0,4.26,4.2,2.7,2,2,False
401,402,0.3,Ideal,H,SI1,62.9,57.0,554.0,4.27,4.22,2.67,2,2,False
402,403,0.3,Very Good,H,SI1,63.4,60.0,554.0,4.25,4.23,2.69,2,2,False
403,404,0.32,Good,I,SI1,63.9,55.0,554.0,4.36,4.34,2.78,2,1,False
404,405,0.33,Ideal,H,SI2,61.4,56.0,554.0,4.85,4.79,2.95,1,2,False
405,406,0.29,Very Good,E,VS1,61.9,55.0,555.0,4.28,4.33,2.66,4,5,False
406,407,0.29,Very Good,E,VS1,62.4,55.0,555.0,4.2,4.25,2.63,4,5,False
407,408,0.31,Very Good,F,SI1,61.8,58.0,555.0,4.32,4.35,2.68,2,4,False
408,409,0.34,Ideal,H,VS2,61.5,56.0,555.0,4.47,4.5,2.76,3,2,False
409,410,0.34,Ideal,H,VS2,60.4,57.0,555.0,4.54,4.57,2.75,3,2,False
410,411,0.34,Ideal,I,VS1,61.8,55.0,555.0,4.48,4.52,2.78,4,1,False
411,412,0.34,Ideal,I,VS1,62.0,56.0,555.0,4.5,4.53,2.8,4,1,False
412,413,0.3,Ideal,G,VS1,62.3,56.0,555.0,4.29,4.31,2.68,4,3,False
413,414,0.29,Ideal,F,VS1,61.6,56.0,555.0,4.26,4.31,2.64,4,4,False
414,415,0.35,Ideal,G,SI1,60.6,56.0,555.0,4.56,4.58,2.77,2,3,False
415,416,0.43,Very Good,E,I1,58.4,62.0,555.0,4.94,5.0,2.9,0,5,False
416,417,0.32,Very Good,F,VS2,61.4,58.0,556.0,4.37,4.42,2.7,3,4,False
417,418,0.36,Ideal,I,VS2,61.9,56.0,556.0,4.54,4.57,2.82,3,1,False
418,419,0.3,Ideal,G,VS2,62.0,56.0,556.0,4.28,4.3,2.66,3,3,False
419,420,0.26,Ideal,E,VS1,61.5,57.0,556.0,4.09,4.12,2.52,4,5,False
420,421,0.7,Very Good,F,VS2,62.3,58.0,2812.0,5.64,5.72,3.54,3,4,False
421,422,0.7,Very Good,F,VS2,60.9,61.0,2812.0,5.66,5.71,3.46,3,4,False
422,423,0.71,Ideal,D,SI1,62.4,57.0,2812.0,5.69,5.72,3.56,2,6,False
423,424,0.99,Fair,J,SI1,55.0,61.0,2812.0,6.72,6.67,3.68,2,0,False
424,425,0.73,Premium,E,VS2,58.6,60.0,2812.0,5.92,5.89,3.46,3,5,False
425,426,0.51,Ideal,F,VVS1,62.0,57.0,2812.0,5.15,5.11,3.18,6,4,False
426,427,0.91,Premium,G,SI2,59.8,58.0,2813.0,6.3,6.29,3.77,1,3,False
427,428,0.84,Very Good,E,SI1,63.4,55.0,2813.0,6.0,5.95,3.79,2,5,False
428,429,0.91,Good,I,VS2,64.3,58.0,2813.0,6.09,6.05,3.9,3,1,False
429,430,0.76,Premium,E,SI1,62.2,59.0,2814.0,5.86,5.81,3.63,2,5,False
430,431,0.76,Ideal,E,SI1,61.7,57.0,2814.0,5.88,5.85,3.62,2,5,False
431,432,0.75,Premium,E,SI1,61.1,59.0,2814.0,5.86,5.83,3.57,2,5,False
432,433,0.55,Very Good,D,VVS1,61.5,56.0,2815.0,5.23,5.27,3.23,6,6,False
433,434,0.76,Very Good,F,SI2,58.5,62.0,2815.0,5.93,6.01,3.49,1,4,False
434,435,0.74,Premium,G,VS1,61.7,58.0,2815.0,5.79,5.81,3.58,4,3,False
435,436,0.7,Ideal,H,SI1,60.4,56.0,2815.0,5.75,5.81,3.49,2,2,False
436,437,0.7,Ideal,H,SI1,61.4,56.0,2815.0,5.7,5.76,3.52,2,2,False
437,438,0.7,Ideal,H,SI1,61.5,55.0,2815.0,5.73,5.79,3.54,2,2,False
438,439,0.7,Ideal,H,SI1,61.4,56.0,2815.0,5.72,5.77,3.53,2,2,False
439,440,0.9,Fair,J,VS2,65.0,56.0,2815.0,6.08,6.04,3.94,3,0,False
440,441,0.95,Fair,F,SI2,56.0,60.0,2815.0,6.62,6.53,3.68,1,4,False
441,442,0.89,Premium,H,SI2,60.2,59.0,2815.0,6.26,6.23,3.76,1,2,False
442,443,0.72,Premium,E,VS2,58.3,58.0,2815.0,5.99,5.92,3.47,3,5,False
443,444,0.96,Fair,E,SI2,53.1,63.0,2815.0,6.73,6.65,3.55,1,5,False
444,445,1.02,Premium,G,I1,60.3,58.0,2815.0,6.55,6.5,3.94,0,3,False
445,446,0.78,Very Good,I,VVS2,61.4,56.0,2816.0,5.91,5.95,3.64,5,1,False
446,447,0.61,Ideal,G,VVS2,60.1,57.0,2816.0,5.52,5.54,3.32,5,3,False
447,448,0.71,Good,D,VS1,63.4,55.0,2816.0,5.61,5.69,3.58,4,6,False
448,449,0.78,Premium,F,SI1,61.5,59.0,2816.0,5.96,5.88,3.64,2,4,False
449,450,0.87,Ideal,H,SI2,62.7,56.0,2816.0,6.16,6.13,3.85,1,2,False
450,451,0.83,Ideal,H,SI1,62.5,55.0,2816.0,6.04,6.0,3.76,2,2,False
451,452,0.71,Premium,E,SI1,61.3,56.0,2817.0,5.78,5.73,3.53,2,5,False
452,453,0.71,Ideal,I,VVS2,60.2,56.0,2817.0,5.84,5.89,3.53,5,1,False
453,454,0.71,Ideal,E,VS2,62.7,57.0,2817.0,5.66,5.64,3.54,3,5,False
454,455,0.71,Premium,E,VS2,62.3,58.0,2817.0,5.69,5.65,3.53,3,5,False
455,456,0.63,Ideal,F,VVS2,61.5,56.0,2817.0,5.48,5.52,3.38,5,4,False
456,457,0.71,Premium,E,SI1,59.2,59.0,2817.0,5.86,5.83,3.46,2,5,False
457,458,0.71,Premium,E,SI1,61.8,59.0,2817.0,5.75,5.7,3.54,2,5,False
458,459,0.71,Ideal,E,SI1,61.3,55.0,2817.0,5.77,5.72,3.52,2,5,False
459,460,0.71,Premium,E,SI1,61.4,58.0,2817.0,5.77,5.73,3.53,2,5,False
460,461,0.9,Ideal,J,VS2,62.8,55.0,2817.0,6.2,6.16,3.88,3,0,False
461,462,0.71,Good,E,SI1,62.8,64.0,2817.0,5.6,5.54,3.5,2,5,False
462,463,0.7,Premium,E,VS2,62.4,61.0,2818.0,5.66,5.63,3.52,3,5,False
463,464,0.7,Premium,E,VS2,59.3,60.0,2818.0,5.78,5.73,3.41,3,5,False
464,465,0.7,Premium,E,VS2,63.0,60.0,2818.0,5.64,5.6,3.54,3,5,False
465,466,1.0,Premium,H,I1,61.3,60.0,2818.0,6.43,6.39,3.93,0,2,False
466,467,0.86,Premium,F,SI2,59.3,62.0,2818.0,6.36,6.22,3.73,1,4,False
467,468,0.8,Ideal,H,SI1,61.0,57.0,2818.0,6.07,6.0,3.68,2,2,False
468,469,0.7,Ideal,E,VS1,62.9,57.0,2818.0,5.66,5.61,3.54,4,5,False
469,470,0.7,Premium,E,VS1,59.6,57.0,2818.0,5.91,5.83,3.5,4,5,False
470,471,0.7,Premium,F,VS2,61.8,60.0,2818.0,5.69,5.64,3.5,3,4,False
471,472,0.7,Premium,E,VS1,62.7,57.0,2818.0,5.68,5.64,3.55,4,5,False
472,473,1.0,Fair,H,SI2,65.3,62.0,2818.0,6.34,6.12,4.08,1,2,False
473,474,0.72,Very Good,G,VS1,63.8,58.0,2819.0,5.64,5.68,3.61,4,3,False
474,475,0.72,Ideal,H,VS1,62.3,56.0,2819.0,5.73,5.77,3.58,4,2,False
475,476,0.7,Good,F,VS1,59.7,63.0,2819.0,5.76,5.79,3.45,4,4,False
476,477,0.86,Good,F,SI2,64.3,60.0,2819.0,5.97,5.95,3.83,1,4,False
477,478,0.71,Ideal,G,VS1,62.9,58.0,2820.0,5.66,5.69,3.57,4,3,False
478,479,0.75,Ideal,E,SI1,62.0,57.0,2821.0,5.8,5.78,3.59,2,5,False
479,480,0.73,Premium,E,VS2,61.6,59.0,2821.0,5.77,5.73,3.54,3,5,False
480,481,0.53,Ideal,E,VVS1,61.9,55.0,2821.0,5.2,5.21,3.22,6,5,False
481,482,0.73,Premium,E,SI1,61.3,58.0,2821.0,5.83,5.76,3.55,2,5,False
482,483,0.73,Good,E,SI1,63.6,57.0,2821.0,5.72,5.7,3.63,2,5,False
483,484,0.73,Premium,E,SI1,59.6,61.0,2821.0,5.92,5.85,3.51,2,5,False
484,485,0.73,Premium,E,SI1,62.2,59.0,2821.0,5.77,5.68,3.56,2,5,False
485,486,0.73,Premium,D,SI1,61.7,55.0,2821.0,5.84,5.82,3.6,2,6,False
486,487,0.73,Very Good,E,SI1,63.2,58.0,2821.0,5.76,5.7,3.62,2,5,False
487,488,0.7,Premium,E,VS1,60.8,60.0,2822.0,5.74,5.71,3.48,4,5,False
488,489,0.72,Premium,E,VS2,60.3,59.0,2822.0,5.84,5.8,3.51,3,5,False
489,490,0.72,Premium,E,VS2,60.9,60.0,2822.0,5.8,5.76,3.52,3,5,False
490,491,0.72,Premium,E,VS2,62.4,59.0,2822.0,5.77,5.7,3.58,3,5,False
491,492,0.7,Premium,E,VS2,60.2,60.0,2822.0,5.73,5.7,3.44,3,5,False
492,493,0.6,Ideal,F,VVS2,62.0,55.0,2822.0,5.37,5.4,3.34,5,4,False
493,494,0.74,Ideal,I,VVS1,60.8,57.0,2822.0,5.85,5.89,3.57,6,1,False
494,495,0.73,Ideal,F,SI1,62.1,55.0,2822.0,5.75,5.78,3.58,2,4,False
495,496,0.71,Premium,D,SI1,62.7,60.0,2822.0,5.71,5.67,3.57,2,6,False
496,497,0.71,Premium,D,SI1,61.3,58.0,2822.0,5.75,5.73,3.52,2,6,False
497,498,0.7,Premium,D,SI1,60.2,60.0,2822.0,5.82,5.75,3.48,2,6,False
498,499,0.7,Ideal,D,SI1,60.7,56.0,2822.0,5.75,5.72,3.48,2,6,False
499,500,0.9,Good,J,VS2,64.0,61.0,2822.0,6.04,6.03,3.86,3,0,False
500,501,0.71,Ideal,D,SI1,60.2,56.0,2822.0,5.86,5.83,3.52,2,6,False
501,502,0.7,Premium,E,VS2,61.5,59.0,2822.0,5.73,5.68,3.51,3,5,False
502,503,0.7,Premium,E,VS2,62.6,56.0,2822.0,5.71,5.66,3.56,3,5,False
503,504,0.7,Ideal,D,SI1,59.7,58.0,2822.0,5.82,5.77,3.46,2,6,False
504,505,0.7,Good,E,SI1,61.4,64.0,2822.0,5.71,5.66,3.49,2,5,False
505,506,0.7,Ideal,D,SI1,62.5,57.0,2822.0,5.62,5.59,3.51,2,6,False
506,507,0.7,Ideal,D,SI1,61.8,56.0,2822.0,5.73,5.63,3.51,2,6,False
507,508,0.7,Premium,E,VS2,60.7,62.0,2822.0,5.72,5.68,3.46,3,5,False
508,509,0.7,Premium,F,VS2,60.6,58.0,2822.0,5.8,5.72,3.49,3,4,False
509,510,0.7,Ideal,D,SI1,61.4,54.0,2822.0,5.75,5.71,3.52,2,6,False
510,511,0.79,Very Good,D,SI2,62.8,59.0,2823.0,5.86,5.9,3.69,1,6,False
511,512,0.9,Good,I,SI1,63.8,57.0,2823.0,6.06,6.13,3.89,2,1,False
512,513,0.71,Premium,E,VS2,62.3,58.0,2823.0,5.71,5.66,3.54,3,5,False
513,514,0.61,Ideal,E,VVS2,61.3,54.0,2823.0,5.51,5.59,3.4,5,5,False
514,515,0.9,Fair,H,SI2,65.8,54.0,2823.0,6.05,5.98,3.96,1,2,False
515,516,0.71,Ideal,E,SI1,60.5,56.0,2823.0,5.77,5.73,3.47,2,5,False
516,517,0.71,Premium,D,VS2,61.2,59.0,2824.0,5.74,5.69,3.5,3,6,False
517,518,0.77,Ideal,I,VVS2,62.1,57.0,2824.0,5.84,5.86,3.63,5,1,False
518,519,0.74,Good,E,VS1,63.1,58.0,2824.0,5.73,5.75,3.62,4,5,False
519,520,0.82,Ideal,F,SI2,62.4,54.0,2824.0,6.02,5.97,3.74,1,4,False
520,521,0.82,Premium,E,SI2,60.8,60.0,2824.0,6.05,6.03,3.67,1,5,False
521,522,0.71,Premium,G,VS1,62.2,59.0,2825.0,5.73,5.66,3.54,4,3,False
522,523,0.83,Premium,H,SI1,60.0,59.0,2825.0,6.08,6.05,3.64,2,2,False
523,524,0.73,Very Good,G,VS1,62.0,57.0,2825.0,5.75,5.8,3.58,4,3,False
524,525,0.83,Premium,H,SI1,62.5,59.0,2825.0,6.02,5.95,3.74,2,2,False
525,526,1.17,Premium,J,I1,60.2,61.0,2825.0,6.9,6.83,4.13,0,0,False
526,527,0.91,Fair,H,SI2,61.3,67.0,2825.0,6.24,6.19,3.81,1,2,False
527,528,0.73,Premium,E,VS1,62.6,60.0,2826.0,5.75,5.68,3.58,4,5,False
528,529,0.7,Good,E,VS1,57.2,59.0,2826.0,5.94,5.88,3.38,4,5,False
529,530,0.9,Premium,I,SI2,62.2,59.0,2826.0,6.11,6.07,3.79,1,1,False
530,531,0.7,Premium,E,VS1,62.2,58.0,2826.0,5.66,5.6,3.5,4,5,False
531,532,0.7,Very Good,D,VS2,63.3,56.0,2826.0,5.6,5.58,3.54,3,6,False
532,533,0.7,Premium,E,VS1,59.4,61.0,2826.0,5.78,5.74,3.42,4,5,False
533,534,0.9,Very Good,I,SI2,63.5,56.0,2826.0,6.17,6.07,3.88,1,1,False
534,535,0.78,Premium,F,SI1,60.8,60.0,2826.0,5.97,5.94,3.62,2,4,False
535,536,0.96,Ideal,F,I1,60.7,55.0,2826.0,6.41,6.37,3.88,0,4,False
536,537,0.7,Very Good,D,SI1,62.3,59.0,2827.0,5.67,5.7,3.54,2,6,False
537,538,0.72,Good,D,VS2,64.0,54.0,2827.0,5.68,5.7,3.64,3,6,False
538,539,0.79,Premium,H,VVS2,62.6,58.0,2827.0,5.96,5.9,3.71,5,2,False
539,540,0.7,Ideal,H,VVS1,61.6,57.0,2827.0,5.69,5.74,3.52,6,2,False
540,541,0.7,Ideal,H,VVS1,62.3,55.0,2827.0,5.66,5.7,3.54,6,2,False
541,542,0.7,Ideal,D,SI2,60.6,57.0,2828.0,5.74,5.77,3.49,1,6,False
542,543,1.01,Premium,H,SI2,61.6,61.0,2828.0,6.39,6.31,3.91,1,2,False
543,544,0.72,Premium,F,VS1,62.2,58.0,2829.0,5.75,5.7,3.56,4,4,False
544,545,0.8,Good,E,SI2,63.7,54.0,2829.0,5.91,5.87,3.75,1,5,False
545,546,0.59,Ideal,E,VVS1,62.0,56.0,2829.0,5.36,5.38,3.33,6,5,False
546,547,0.72,Ideal,F,VS1,61.7,57.0,2829.0,5.77,5.74,3.55,4,4,False
547,548,0.75,Premium,E,SI2,61.9,57.0,2829.0,5.88,5.82,3.62,1,5,False
548,549,0.8,Premium,E,SI2,60.2,57.0,2829.0,6.05,6.01,3.63,1,5,False
549,550,0.71,Very Good,E,VS2,62.7,59.0,2830.0,5.65,5.7,3.56,3,5,False
550,551,0.77,Very Good,H,SI1,61.7,56.0,2830.0,5.84,5.89,3.62,2,2,False
551,552,0.97,Ideal,F,I1,60.7,56.0,2830.0,6.41,6.43,3.9,0,4,False
552,553,0.53,Ideal,F,VVS1,60.9,57.0,2830.0,5.23,5.29,3.19,6,4,False
553,554,0.53,Ideal,F,VVS1,61.8,57.0,2830.0,5.16,5.19,3.2,6,4,False
554,555,0.8,Ideal,I,VS2,62.1,54.4,2830.0,5.94,5.99,3.7,3,1,False
555,556,0.9,Premium,G,SI1,60.6,62.0,2830.0,6.21,6.13,3.74,2,3,False
556,557,0.76,Very Good,E,SI2,60.8,60.0,2831.0,5.89,5.98,3.61,1,5,False
557,558,0.72,Ideal,E,SI1,62.3,57.0,2831.0,5.7,5.76,3.57,2,5,False
558,559,0.75,Ideal,E,SI1,61.4,57.0,2831.0,5.82,5.87,3.59,2,5,False
559,560,0.72,Premium,E,SI1,62.1,58.0,2831.0,5.73,5.76,3.57,2,5,False
560,561,0.79,Ideal,G,SI1,61.8,56.0,2831.0,5.93,5.91,3.66,2,3,False
561,562,0.72,Very Good,F,VS2,62.5,58.0,2832.0,5.71,5.75,3.58,3,4,False
562,563,0.91,Very Good,I,SI2,62.8,61.0,2832.0,6.15,6.18,3.87,1,1,False
563,564,0.71,Premium,G,VVS2,62.1,57.0,2832.0,5.75,5.65,3.54,5,3,False
